Day,Date,Batch,Location,Name,Description,Replicate,pH,Cumulative_Gas ,Cumulative_Gas_Yield_gVSadded,Volume_CH4,Cumulative_CH4_Volume,CH4_Yield_VS_added,CH4_Yield_VS_des
23,6/9/2019,6,Digester L,C2-S3 (50% COD),#21 C2-S3 (50% COD),B,7.2,3763.069334,135.6109586,47.68637654,2196.1453,79.1432054,4.0891002
25,6/11/2019,6,Digester L,C2-S3 (50% COD),#21 C2-S3 (50% COD),B,7.09,3844.503796,138.5456389,74.03132892,2270.176628,81.81109658,4.22694241
27,6/13/2019,6,Digester L,C2-S3 (50% COD),#21 C2-S3 (50% COD),B,6.84,3978.337019,143.3686304,118.2712203,2388.447849,86.07327517,4.447156833
29,6/15/2019,6,Digester L,C2-S3 (50% COD),#21 C2-S3 (50% COD),B,7.11,4192.525682,151.0874173,197.498638,2585.946487,93.19059809,4.814888295
31,6/17/2019,6,Digester L,C2-S3 (50% COD),#21 C2-S3 (50% COD),B,6.96,4407.346828,158.828997,168.1208966,2754.067383,99.24922575,5.127920038
33,6/19/2016,6,Digester L,C2-S3 (50% COD),#21 C2-S3 (50% COD),B,7.09,4691.810889,169.0803213,264.1451995,3018.212583,108.7683126,5.619743684
35,6/21/2019,6,Digester L,C2-S3 (50% COD),#21 C2-S3 (50% COD),B,7.21,4987.88743,179.7501283,273.3014223,3291.514005,118.6173652,6.128615706
37,6/23/2019,6,Digester L,C2-S3 (50% COD),#21 C2-S3 (50% COD),B,7.13,5041.614093,181.6862936,45.66766404,3337.181669,120.2631057,6.213646353
39,6/25/2019,6,Digester L,C2-S3 (50% COD),#21 C2-S3 (50% COD),B,7.19,5068.458463,182.6536929,13.42218467,3350.603854,120.7468054,6.238637713
41,6/27/2019,6,Digester L,C2-S3 (50% COD),#21 C2-S3 (50% COD),B,7.05,5104.553359,183.9544565,30.29393102,3380.897785,121.8385176,6.295043325
0,5/17/2019,6,Digester L,C2-S3 (50% COD),#22 C2-S3 (50% COD),C,6.93,0,0,0,0,0,0
1,5/18/2019,6,Digester L,C2-S3 (50% COD),#22 C2-S3 (50% COD),C,6.92,1103.815218,39.77854951,122.228261,122.228261,4.404779759,0.398656469
2,5/19/2019,6,Digester L,C2-S3 (50% COD),#22 C2-S3 (50% COD),C,6.4,1325.30445,47.76042928,34.07526637,156.3035273,5.632761262,0.509795459
3,5/20/2019,6,Digester L,C2-S3 (50% COD),#22 C2-S3 (50% COD),C,7.04,1361.225243,49.05491865,16.22229387,172.5258212,6.217369364,0.562705664
5,5/22/2019,6,Digester L,C2-S3 (50% COD),#22 C2-S3 (50% COD),C,7.05,1361.225243,49.05491865,0,172.5258212,6.217369364,0.562705664
7,5/24/2019,6,Digester L,C2-S3 (50% COD),#22 C2-S3 (50% COD),C,6.75,1361.225243,49.05491865,0,172.5258212,6.217369364,0.562705664
9,5/26/2019,6,Digester L,C2-S3 (50% COD),#22 C2-S3 (50% COD),C,7.11,1504.508191,54.21845306,115.1619959,287.6878171,10.36749982,0.93831499
11,5/28/2019,6,Digester L,C2-S3 (50% COD),#22 C2-S3 (50% COD),C,6.93,2274.908594,81.98162395,591.5574516,879.2452686,31.6856489,2.867723158
13,5/30/2019,6,Digester L,C2-S3 (50% COD),#22 C2-S3 (50% COD),C,7.2,2737.101521,98.63782144,400.567204,1279.812473,46.12102005,4.174202576
15,6/1/2019,6,Digester L,C2-S3 (50% COD),#22 C2-S3 (50% COD),C,7.07,3315.673252,119.4879999,511.9900633,1791.802536,64.57177318,5.844095851
17,6/3/2019,6,Digester L,C2-S3 (50% COD),#22 C2-S3 (50% COD),C,6.88,3540.329208,127.5839999,204.8333716,1996.635908,71.95342029,6.512174969
19,6/5/2019,6,Digester L,C2-S3 (50% COD),#22 C2-S3 (50% COD),C,7.08,3761.989849,135.5720568,202.8758412,2199.511749,79.26452324,7.173869457
21,6/7/2019,6,Digester L,C2-S3 (50% COD),#22 C2-S3 (50% COD),C,7.03,3824.370301,137.8200815,54.58289504,2254.094644,81.23154485,7.351895587
23,6/9/2019,6,Digester L,C2-S3 (50% COD),#22 C2-S3 (50% COD),C,7.31,3869.076279,139.4311655,40.2353802,2294.330024,82.68152039,7.483126241
25,6/11/2019,6,Digester L,C2-S3 (50% COD),#22 C2-S3 (50% COD),C,6.94,4004.800382,144.3222993,122.5895124,2416.919536,87.09931868,7.882960958
27,6/13/2019,6,Digester L,C2-S3 (50% COD),#22 C2-S3 (50% COD),C,7,4218.933539,152.0390858,195.2390547,2612.158591,94.13521226,8.519747505
29,6/15/2019,6,Digester L,C2-S3 (50% COD),#22 C2-S3 (50% COD),C,7.01,4477.744841,161.3659532,233.8382816,2845.996873,102.5621188,9.282428272
31,6/17/2019,6,Digester L,C2-S3 (50% COD),#22 C2-S3 (50% COD),C,7.09,4513.548365,162.6562165,31.60311081,2877.599984,103.7010104,9.385504144
33,6/19/2016,6,Digester L,C2-S3 (50% COD),#22 C2-S3 (50% COD),C,6.99,4913.575951,177.0721413,363.6614416,3241.261425,116.8063966,10.5716127
35,6/21/2019,6,Digester L,C2-S3 (50% COD),#22 C2-S3 (50% COD),C,7.2,4940.492,178.0421237,23.55154302,3264.812968,117.6551312,10.64842779
37,6/23/2019,6,Digester L,C2-S3 (50% COD),#22 C2-S3 (50% COD),C,7.11,5003.173107,180.3009833,58.20388554,3323.016854,119.7526436,10.83826405
39,6/25/2019,6,Digester L,C2-S3 (50% COD),#22 C2-S3 (50% COD),C,7.34,5047.913723,181.9133154,35.79249245,3358.809346,121.0425094,10.9550039
41,6/27/2019,6,Digester L,C2-S3 (50% COD),#22 C2-S3 (50% COD),C,7.33,5074.984895,182.8888881,20.3033793,3379.112725,121.7741889,11.02122486
0,5/17/2019,6,Digester L,C3-S3 (75% COD),#10 C3-S3 (75% COD),A,6.87,0,0,0,0,0,0
1,5/18/2019,6,Digester L,C3-S3 (75% COD),#10 C3-S3 (75% COD),A,7.05,1922.774896,60.77694759,104.0677134,104.0677134,3.289473967,6.199723143
2,5/19/2019,6,Digester L,C3-S3 (75% COD),#10 C3-S3 (75% COD),A,6.96,2037.949296,64.41749257,4.538892624,108.6066061,3.43294372,6.470122835
3,5/20/2019,6,Digester L,C3-S3 (75% COD),#10 C3-S3 (75% COD),A,7.08,3314.933508,104.7816572,1.68467574,110.2912818,3.486194597,6.570485597
5,5/22/2019,6,Digester L,C3-S3 (75% COD),#10 C3-S3 (75% COD),A,6.99,3341.784193,105.6303799,15.10351082,125.3947926,3.963601124,7.470261161
7,5/24/2019,6,Digester L,C3-S3 (75% COD),#10 C3-S3 (75% COD),A,6.68,3341.784193,105.6303799,0,125.3947926,3.963601124,7.470261161
9,5/26/2019,6,Digester L,C3-S3 (75% COD),#10 C3-S3 (75% COD),A,6.73,3377.604931,106.7626368,27.13692203,152.5317147,4.82137147,9.086914377
11,5/28/2019,6,Digester L,C3-S3 (75% COD),#10 C3-S3 (75% COD),A,6.83,3413.03287,107.8824777,26.87636757,179.4080822,5.670905956,10.68804534
13,5/30/2019,6,Digester L,C3-S3 (75% COD),#10 C3-S3 (75% COD),A,7.03,3501.886243,110.6910419,63.46669542,242.8747777,7.677023276,14.46900609
15,6/1/2019,6,Digester L,C3-S3 (75% COD),#10 C3-S3 (75% COD),A,6.89,4098.260181,129.5418121,436.850045,679.7248226,21.48540633,40.49388205
17,6/3/2019,6,Digester L,C3-S3 (75% COD),#10 C3-S3 (75% COD),A,7.06,4493.654664,142.0398272,313.6462562,993.3710788,31.39944364,59.17902357
19,6/5/2019,6,Digester L,C3-S3 (75% COD),#10 C3-S3 (75% COD),A,6.89,4936.975946,156.0527594,358.5976598,1351.968739,42.73434885,80.54209706
21,6/7/2019,6,Digester L,C3-S3 (75% COD),#10 C3-S3 (75% COD),A,7.13,6050.91258,191.2631569,878.2422324,2230.210971,70.49468743,132.8624423
23,6/9/2019,6,Digester L,C3-S3 (75% COD),#10 C3-S3 (75% COD),A,7.29,7257.973986,248.0185224,965.6491249,3195.860096,101.0178685,205.8269838
25,6/11/2019,6,Digester L,C3-S3 (75% COD),#10 C3-S3 (75% COD),A,7.07,7484.180824,255.7484324,196.5403678,3392.400464,107.2303084,218.4850194
27,6/13/2019,6,Digester L,C3-S3 (75% COD),#10 C3-S3 (75% COD),A,7.14,7689.391766,262.7608735,181.449675,3573.850139,112.9657471,230.1711503
29,6/15/2019,6,Digester L,C3-S3 (75% COD),#10 C3-S3 (75% COD),A,7.33,7778.637043,265.8105512,78.53584337,3652.385982,115.4481847,235.2291927
31,6/17/2016,6,Digester L,C3-S3 (75% COD),#10 C3-S3 (75% COD),A,7.12,7859.194972,268.5633661,69.71359293,3722.099575,117.6517601,239.7190446
33,6/19/2016,6,Digester L,C3-S3 (75% COD),#10 C3-S3 (75% COD),A,7.46,8152.548535,278.587805,255.9041719,3978.003747,125.7406292,256.2003617
35,6/21/2019,6,Digester L,C3-S3 (75% COD),#10 C3-S3 (75% COD),A,7.29,8448.625076,288.7052932,256.3347233,4234.33847,133.8431076,272.7094082
37,6/23/2019,6,Digester L,C3-S3 (75% COD),#10 C3-S3 (75% COD),A,7.25,8941.119492,305.534747,428.5648525,4662.903322,147.3896042,300.3108076
39,6/25/2019,6,Digester L,C3-S3 (75% COD),#10 C3-S3 (75% COD),A,6.56,9155.874447,312.8733247,190.7529303,4853.656253,153.4191092,312.5961077
41,6/27/2019,6,Digester L,C3-S3 (75% COD),#10 C3-S3 (75% COD),A,7.14,9625.108102,328.9079148,420.6922423,5274.348495,166.7167606,339.6904775
43,6/29/2019,6,Digester L,C3-S3 (75% COD),#10 C3-S3 (75% COD),A,7.43,10388.37344,354.9901167,678.4580821,5952.806577,188.1621266,383.3860638
45,7/1/2019,6,Digester L,C3-S3 (75% COD),#10 C3-S3 (75% COD),A,7.34,10612.83291,362.6603158,198.7580036,6151.564581,194.4446637,396.1869247
47,7/3/2019,6,Digester L,C3-S3 (75% COD),#10 C3-S3 (75% COD),A,7.54,10684.26409,365.1012525,62.33993647,6213.904517,196.4151654,400.2018818
0,5/17/2019,6,Digester L,D1-SM (25% COD),#11 D1-SM (25% COD),A,6.85,0,0,0,0,0,0
1,5/18/2019,6,Digester L,D1-SM (25% COD),#11 D1-SM (25% COD),A,6.99,765.5492642,31.22691168,175.6260077,175.6260077,7.163820915,24.36595822
2,5/19/2019,6,Digester L,D1-SM (25% COD),#11 D1-SM (25% COD),A,7.1,1607.208344,65.55835835,120.5391144,296.1651221,12.08063614,41.08928447
3,5/20/2019,6,Digester L,D1-SM (25% COD),#11 D1-SM (25% COD),A,7.05,1822.733105,74.34965762,96.86506129,393.0301834,16.03178188,54.52812572
5,5/22/2019,6,Digester L,D1-SM (25% COD),#11 D1-SM (25% COD),A,7.06,1822.733105,74.34965762,0,393.0301834,16.03178188,54.52812572
7,5/24/2019,6,Digester L,D1-SM (25% COD),#11 D1-SM (25% COD),A,6.94,1849.674617,75.44860744,18.52228958,411.5524729,16.78730988,57.09786661
9,5/26/2019,6,Digester L,D1-SM (25% COD),#11 D1-SM (25% COD),A,6.83,2064.59904,84.21541876,166.230608,577.783081,23.56789051,80.16032816
11,5/28/2019,6,Digester L,D1-SM (25% COD),#11 D1-SM (25% COD),A,6.89,3003.439425,122.5109109,691.9199372,1269.703018,51.79144682,176.1557476
13,5/30/2019,6,Digester L,D1-SM (25% COD),#11 D1-SM (25% COD),A,7.18,3803.119787,155.130037,668.4634607,1938.166479,79.05820865,268.8968682
15,6/1/2019,6,Digester L,D1-SM (25% COD),#11 D1-SM (25% COD),A,7.1,4381.691518,178.7300967,506.8902774,2445.056756,99.73436714,339.2216879
17,6/3/2019,6,Digester L,D1-SM (25% COD),#11 D1-SM (25% COD),A,7.03,4606.347474,187.8938593,190.9575626,2636.014319,107.5235653,365.7147116
19,6/5/2019,6,Digester L,D1-SM (25% COD),#11 D1-SM (25% COD),A,7.04,4845.740967,197.658769,210.249937,2846.264256,116.0997034,394.8843161
21,6/7/2019,6,Digester L,D1-SM (25% COD),#11 D1-SM (25% COD),A,7.08,4952.678883,202.0207886,82.12832011,2928.392576,119.4497345,406.278615
23,6/9/2019,6,Digester L,D1-SM (25% COD),#11 D1-SM (25% COD),A,7.21,5158.326382,210.4091923,171.6873614,3100.079937,126.4528972,430.0981342
25,6/11/2019,6,Digester L,D1-SM (25% COD),#11 D1-SM (25% COD),A,7.22,5447.871135,222.2197822,255.8767586,3355.956696,136.8901627,465.5979015
27,6/13/2019,6,Digester L,D1-SM (25% COD),#11 D1-SM (25% COD),A,7.2,5885.059664,240.0527921,385.142275,3741.098971,152.6001952,519.0316766
29,6/15/2019,6,Digester L,D1-SM (25% COD),#11 D1-SM (25% COD),A,7.31,6143.870966,250.6097582,236.9118841,3978.010855,162.2638796,551.9002998
31,6/17/2016,6,Digester L,D1-SM (25% COD),#11 D1-SM (25% COD),A,7.12,6206.527133,253.1655162,55.94300667,4033.953862,164.5458063,559.661707
33,6/19/2019,6,Digester L,D1-SM (25% COD),#11 D1-SM (25% COD),A,7.52,6233.195639,254.25333,23.0318913,4056.985753,165.4852819,562.8570999
35,6/21/2019,6,Digester L,D1-SM (25% COD),#11 D1-SM (25% COD),A,7.01,6278.055721,256.083182,35.88806555,4092.873819,166.9491635,567.8361296
37,6/23/2019,6,Digester L,D1-SM (25% COD),#11 D1-SM (25% COD),A,7.26,6313.873497,257.5441964,31.47622715,4124.350046,168.2330852,572.2030707
39,6/25/2019,6,Digester L,D1-SM (25% COD),#11 D1-SM (25% COD),A,7.18,6358.614112,259.3691753,39.14803861,4163.498084,169.8299418,577.6343817
41,6/27/2019,6,Digester L,D1-SM (25% COD),#11 D1-SM (25% COD),A,6.89,6398.614112,261.0007835,32,4195.498084,171.1352283,582.0739899
0,5/17/2019,6,Digester L,D2-SM (50% COD),#12 D2-SM(50% COD),A,6.86,0,0,0,0,0,0
1,5/18/2019,6,Digester L,D2-SM (50% COD),#12 D2-SM(50% COD),A,6.89,836.7631492,29.02477062,111.3780301,111.3780301,3.863365372,9.191490808
2,5/19/2019,6,Digester L,D2-SM (50% COD),#12 D2-SM(50% COD),A,6.83,3547.791342,123.0620995,37.78436506,149.1623952,5.173990165,12.30965194
3,5/20/2019,6,Digester L,D2-SM (50% COD),#12 D2-SM(50% COD),A,7.27,3547.791342,123.0620995,0,149.1623952,5.173990165,12.30965194
5,5/22/2019,6,Digester L,D2-SM (50% COD),#12 D2-SM(50% COD),A,6.88,3592.542485,124.6143806,24.40971445,173.5721096,6.020688975,14.32406776
7,5/24/2019,6,Digester L,D2-SM (50% COD),#12 D2-SM(50% COD),A,6.95,3646.425509,126.483419,32.32981454,205.9019242,7.142111987,16.99209118
9,5/26/2019,6,Digester L,D2-SM (50% COD),#12 D2-SM(50% COD),A,6.74,3646.425509,126.483419,0,205.9019242,7.142111987,16.99209118
11,5/28/2019,6,Digester L,D2-SM (50% COD),#12 D2-SM(50% COD),A,6.97,3646.425509,126.483419,0,205.9019242,7.142111987,16.99209118
13,5/30/2019,6,Digester L,D2-SM (50% COD),#12 D2-SM(50% COD),A,7,3673.081521,127.408035,21.32480966,227.2267338,7.881804826,18.75192471
15,6/1/2019,6,Digester L,D2-SM (50% COD),#12 D2-SM(50% COD),A,6.66,3726.488143,129.2605484,44.97399688,272.2007307,9.441816096,22.46341143
17,6/3/2019,6,Digester L,D2-SM (50% COD),#12 D2-SM(50% COD),A,6.93,3861.281716,133.9361278,112.327978,384.5287087,13.33813227,31.73329685
19,6/5/2019,6,Digester L,D2-SM (50% COD),#12 D2-SM(50% COD),A,6.77,4481.931512,155.464583,448.5368272,833.0655359,28.89651165,68.74887452
21,6/7/2019,6,Digester L,D2-SM (50% COD),#12 D2-SM(50% COD),A,7.02,5150.293492,178.6480289,480.2014226,1313.266958,45.55323961,108.3775783
23,6/9/2019,6,Digester L,D2-SM (50% COD),#12 D2-SM(50% COD),A,7.3,5284.411426,183.3001724,108.3601851,1421.627144,49.31192511,117.3200209
25,6/11/2019,6,Digester L,D2-SM (50% COD),#12 D2-SM(50% COD),A,6.78,5411.087256,187.6941719,109.7857189,1531.412862,53.12005804,126.380106
27,6/13/2019,6,Digester L,D2-SM (50% COD),#12 D2-SM(50% COD),A,7.12,5839.353569,202.5494288,366.7825359,1898.195398,65.84262952,156.6488969
29,6/15/2019,6,Digester L,D2-SM (50% COD),#12 D2-SM(50% COD),A,7.05,6687.183696,231.9580792,716.5870735,2614.782472,90.6988573,215.7853666
31,6/17/2019,6,Digester L,D2-SM (50% COD),#12 D2-SM(50% COD),A,7.08,7089.973345,245.929628,357.0180971,2971.800569,103.0827301,245.2483456
33,6/19/2019,6,Digester L,D2-SM (50% COD),#12 D2-SM(50% COD),A,7.45,7223.315873,250.5548751,120.9959981,3092.796567,107.2797135,255.2335608
35,6/21/2019,6,Digester L,D2-SM (50% COD),#12 D2-SM(50% COD),A,7.13,7330.98007,254.2894189,96.89777699,3189.694344,110.6408029,263.2300663
37,6/23/2019,6,Digester L,D2-SM (50% COD),#12 D2-SM(50% COD),A,7.21,7823.474486,271.3725534,439.1408544,3628.835199,125.8732646,299.4702397
39,6/25/2019,6,Digester L,D2-SM (50% COD),#12 D2-SM(50% COD),A,7.08,8109.814425,281.3048157,256.9320539,3885.767252,134.7854567,320.673601
41,6/27/2019,6,Digester L,D2-SM (50% COD),#12 D2-SM(50% COD),A,7.12,8561.000632,296.955094,408.4422502,4294.209503,148.953077,354.3803669
43,6/29/2019,6,Digester L,D2-SM (50% COD),#12 D2-SM(50% COD),A,7.56,8974.061876,311.2829332,375.078601,4669.288104,161.9634138,385.333792
45,7/1/2019,6,Digester L,D2-SM (50% COD),#12 D2-SM(50% COD),A,7.18,9180.564588,318.4458847,180.4729584,4849.761062,168.2234722,400.2273535
47,7/3/2019,6,Digester L,D2-SM (50% COD),#12 D2-SM(50% COD),A,7.43,9296.640251,322.4721967,107.5823218,4957.343384,171.955176,409.1056028
0,5/17/2019,6,Digester L,D3-SM (75% COD),#13 D3-SM (75% COD),A,6.9,0,0,0,0,0,0
1,5/18/2019,6,Digester L,D3-SM (75% COD),#13 D3-SM (75% COD),A,7.15,1468.786379,44.10282023,98.72501038,98.72501038,2.964387094,
2,5/19/2019,6,Digester L,D3-SM (75% COD),#13 D3-SM (75% COD),A,6.9,4188.674141,125.7720968,21.62072943,120.3457398,3.61358643,
0,5/21/2019,6,Digester L,D3-SM (75% COD),#13 D3-SM (75% COD),A,6.46,0,0,0,120.3457398,0,0
1,5/22/2019,6,Digester L,D3-SM (75% COD),#13 D3-SM (75% COD),A,6.75,1852.697327,55.63040229,38.86777609,159.2135159,4.780657807,12.45823756
2,5/23/2019,6,Digester L,D3-SM (75% COD),#13 D3-SM (75% COD),A,6.65,3332.288427,100.0576527,28.2724414,187.4859573,5.629586159,14.67051702
3,5/24/2019,6,Digester L,D3-SM (75% COD),#13 D3-SM (75% COD),A,6.71,3754.372117,112.7314366,16.88334759,204.3693049,6.136537514,15.99161563
5,5/26/2019,6,Digester L,D3-SM (75% COD),#13 D3-SM (75% COD),A,6.74,3754.372117,112.7314366,0,204.3693049,6.136537514,15.99161563
7,5/28/2019,6,Digester L,D3-SM (75% COD),#13 D3-SM (75% COD),A,6.68,3780.943071,113.5292749,19.06856721,223.4378721,6.70910382,17.48370466
9,5/30/2019,6,Digester L,D3-SM (75% COD),#13 D3-SM (75% COD),A,6.73,3816.48442,114.5964646,28.43307955,251.8709516,7.562855607,19.70855384
11,6/1/2019,6,Digester L,D3-SM (75% COD),#13 D3-SM (75% COD),A,6.91,3843.187731,115.3982771,23.03815036,274.909102,8.254615429,21.51125726
13,6/3/2019,6,Digester L,D3-SM (75% COD),#13 D3-SM (75% COD),A,6.77,3870.146446,116.2077586,22.05713022,296.9662322,8.916918445,23.23719721
15,6/5/2019,6,Digester L,D3-SM (75% COD),#13 D3-SM (75% COD),A,6.77,3896.745723,117.0064473,0,296.9662322,8.916918445,23.23719721
17,6/7/2019,6,Digester L,D3-SM (75% COD),#13 D3-SM (75% COD),A,6.85,3923.480202,117.8091957,25.66510003,322.6313323,9.687556918,25.24545582
